elapsed_s,rpm,throttle,engine_load,engine_torque_nm,clutch_slip_rpm,gear,shift_status,gearbox_input_rad_s,gearbox_output_rad_s,differential_torque_nm,speed_m_s,steering_deg,brake,battery_v,engine_temp_c,prerequisite_flags,fixed_step_s,substeps,simulation_ms,backend_sample_ms,backend_apply_ms,w0_contact,w0_normal_load_n,w0_longitudinal_slip,w0_lateral_slip,w0_omega_rad_s,w0_suspension_01,w0_surface,w1_contact,w1_normal_load_n,w1_longitudinal_slip,w1_lateral_slip,w1_omega_rad_s,w1_suspension_01,w1_surface,w2_contact,w2_normal_load_n,w2_longitudinal_slip,w2_lateral_slip,w2_omega_rad_s,w2_suspension_01,w2_surface,w3_contact,w3_normal_load_n,w3_longitudinal_slip,w3_lateral_slip,w3_omega_rad_s,w3_suspension_01,w3_surface
0.299999774,0,0,0,0,0,0,0,0,0,0,2.75871062,0,0,12.6,20,49408,0.0199999921,4,0.031,0.0147,0.0074,1,2041.98291,-0.00891795,-2.70322943E-07,9.837261,0.347647071,1,1,2041.98291,-0.008918039,-2.70322943E-07,9.83726,0.347647071,1,1,1145.11316,-0.0186728742,-2.89434638E-07,9.740437,0.284870446,1,1,1145.11316,-0.0186728761,-2.89434638E-07,9.740436,0.284870446,1
0.319999754,0,0,0,0,0,0,0,0,0,0,2.751698,0,0,12.6,20,49408,0.0199999921,4,0.0316,0.0155,0.0075,1,1756.44824,-0.00479898043,8.225129E-07,10.0413237,0.347764939,1,1,1756.42419,-0.004799067,8.225129E-07,10.0413227,0.347764283,1,1,1432.87976,-0.0108105317,8.325053E-07,9.980668,0.284791976,1,1,1432.85583,-0.0108107049,8.325053E-07,9.980667,0.284791321,1
0.339999735,0,0,0,0,0,0,0,0,0,0,2.746064,0,0,12.6,20,49408,0.0199999921,4,0.0305,0.0148,0.0071,1,1650.39551,0.006055532,-3.03159777E-06,10.1911554,0.344964176,1,1,1650.441,0.006055446,-3.03159777E-06,10.1911545,0.344964862,1,1,1539.11914,0.00370990136,-3.07653613E-06,10.1673946,0.2876318,1,1,1539.16382,0.00370972883,-3.07653613E-06,10.1673927,0.287632465,1
0.359999716,0,0,0,0,0,0,0,0,0,0,2.74346852,0,0,12.6,20,49408,0.0199999921,4,0.0316,0.015,0.0077,1,1602.47339,0.009216132,9.709359E-06,10.2329025,0.34123823,1,1,1602.33093,0.009216391,9.709359E-06,10.2329054,0.341234922,1,1,1586.9115,0.00838938,9.819838E-06,10.22452,0.2913879,1,1,1586.7699,0.008389552,9.819838E-06,10.2245216,0.291384578,1
0.3799997,0,0,0,0,0,0,0,0,0,0,2.741817,0,0,12.6,20,49408,0.0199999921,4,0.031,0.0146,0.0076,1,1583.76758,0.0107578952,-2.996577E-05,10.2420254,0.337514281,1,1,1584.21045,0.0107573792,-2.9965775E-05,10.2420177,0.33752355,1,1,1604.57227,0.0106057627,-3.026685E-05,10.2404833,0.2951092,1,1,1605.00317,0.0106051611,-3.02668559E-05,10.2404757,0.295118153,1
0.399999678,0,0,0,0,0,0,0,0,0,0,2.74061632,0,0,12.6,20,49408,0.0199999921,4,0.0295,0.0142,0.0067,1,1578.76685,0.01130306,9.34433556E-05,10.2356033,0.334167123,1,1,1577.35,0.0113050425,9.344333E-05,10.2356272,0.334136337,1,1,1611.05823,0.0114146788,9.421149E-05,10.2367334,0.298494756,1,1,1609.69971,0.0114167482,9.42114639E-05,10.2367573,0.298465282,1
0.419999659,0,0,0,0,0,0,0,0,0,0,2.73957586,0,0,12.6,20,49408,0.0199999921,4,0.0295,0.0146,0.0065,1,1575.30469,0.0114666335,-0.000292223122,10.2238855,0.3311869,1,1,1579.72314,0.0114598116,-0.000292223442,10.2238064,0.331281275,1,1,1608.57983,0.0116656832,-0.000294091034,10.2258968,0.3013455,1,1,1612.81213,0.0116592068,-0.000294091325,10.2258215,0.301435918,1
0.43999964,0,0,0,0,0,0,0,0,0,0,2.738581,0,0,12.6,20,49408,0.0199999921,4,0.0321,0.0153,0.0074,1,1585.93616,0.0114433886,0.0009143281,10.2105675,0.328908682,1,1,1572.12134,0.011465448,0.0009143259,10.2108154,0.32861197,1,1,1615.66443,0.0116546452,0.0009187712,10.2127008,0.303996921,1,1,1602.43494,0.0116760125,0.000918769045,10.21294,0.303712815,1
0.459999621,0,0,0,0,0,0,0,0,0,0,2.73758268,0,0,12.6,20,49408,0.0199999921,4,0.0309,0.0146,0.0073,1,1559.65588,0.0114216814,-0.00286017731,10.1982393,0.3262255,1,1,1602.78455,0.0113493325,-0.002860193,10.1974545,0.327150017,1,1,1586.14587,0.0116133308,-0.002870355,10.2001715,0.3054748,1,1,1627.43774,0.01154419,-0.0028703704,10.19942,0.306359917,1
0.4799996,0,0,0,0,0,0,0,0,0,0,2.73656583,0,0,12.6,20,49408,0.0199999921,4,0.0292,0.014,0.0065,1,1650.8313,0.0111826947,0.008945602,10.18467,0.3264076,1,1,1516.10181,0.0114157423,0.008945496,10.1871395,0.323517442,1,1,1669.06042,0.0113534555,0.008967702,10.1863937,0.309017956,1,1,1540.09778,0.0115765231,0.0089676,10.188756,0.306251645,1
