elapsed_s,rpm,throttle,engine_load,engine_torque_nm,clutch_slip_rpm,gear,shift_status,gearbox_input_rad_s,gearbox_output_rad_s,differential_torque_nm,speed_m_s,steering_deg,brake,battery_v,engine_temp_c,prerequisite_flags,fixed_step_s,substeps,simulation_ms,backend_sample_ms,backend_apply_ms,w0_contact,w0_normal_load_n,w0_longitudinal_slip,w0_lateral_slip,w0_omega_rad_s,w0_suspension_01,w0_surface,w1_contact,w1_normal_load_n,w1_longitudinal_slip,w1_lateral_slip,w1_omega_rad_s,w1_suspension_01,w1_surface,w2_contact,w2_normal_load_n,w2_longitudinal_slip,w2_lateral_slip,w2_omega_rad_s,w2_suspension_01,w2_surface,w3_contact,w3_normal_load_n,w3_longitudinal_slip,w3_lateral_slip,w3_omega_rad_s,w3_suspension_01,w3_surface
0.319999754,251.79097,0,0,0,251.79097,0,0,0,0,0,0,0,0,12.5743961,20,49152,0.0199999921,4,0.0219,0.0127,0.0011,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.339999735,282.387421,0,0,0,282.387421,0,0,0,0,0,0,0,0,12.5711956,20,49152,0.0199999921,4,0.0217,0.0132,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.359999716,312.9329,0,0,0,312.9329,0,0,0,0,0,0,0,0,12.5679951,20,49152,0.0199999921,4,0.0228,0.0134,0.0007,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.3799997,343.4275,0,0,0,343.4275,0,0,0,0,0,0,0,0,12.5647945,20,49152,0.0199999921,4,0.0298,0.0189,0.001,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.399999678,373.871338,0,0,0,373.871338,0,0,0,0,0,0,0,0,12.561594,20,49152,0.0199999921,4,0.0333,0.0206,0.0011,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.419999659,404.264465,0,0,0,404.264465,0,0,0,0,0,0,0,0,12.5583935,20,49152,0.0199999921,4,0.0299,0.0181,0.0009,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.43999964,434.606934,0,0,0,434.606934,0,0,0,0,0,0,0,0,12.5551929,20,49152,0.0199999921,4,0.0268,0.016,0.001,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.459999621,472.108154,0,0,18.237936,472.108154,0,0,0,0,0,0,0,0,12.5519924,20.012,49152,0.0199999921,4,0.0255,0.0149,0.0009,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.4799996,479.6271,0,0,18.4730377,479.6271,0,0,0,0,0,0,0,0,12.5527935,20.0599766,49152,0.0199999921,4,0.0249,0.0141,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.499999583,487.194641,0,0,18.54752,487.194641,0,0,0,0,0,0,0,0,12.5535946,20.1079235,49152,0.0199999921,4,0.025,0.0139,0.0009,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.519999564,494.805664,0,0,18.6156063,494.805664,0,0,0,0,0,0,0,0,12.5543957,20.1558342,49152,0.0199999921,4,0.0263,0.0153,0.001,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.539999545,502.454834,0,0,18.6771317,502.454834,0,0,0,0,0,0,0,0,12.5551968,20.2037125,49152,0.0199999921,4,0.0238,0.0135,0.0007,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.5599995,510.136871,0,0,18.7319546,510.136871,0,0,0,0,0,0,0,0,12.5559978,20.2515583,49152,0.0199999921,4,0.024,0.0136,0.001,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.5799995,517.8464,0,0,18.7799549,517.8464,0,0,0,0,0,0,0,0,12.5567989,20.2993679,49152,0.0199999921,4,0.0278,0.0165,0.0009,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.5999995,525.5778,0,0,18.821022,525.5778,0,0,0,0,0,0,0,0,12.5576,20.347147,49152,0.0199999921,4,0.0259,0.0151,0.0009,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.619999468,533.325439,0,0,18.8550682,533.325439,0,0,0,0,0,0,0,0,12.5584011,20.3948917,49152,0.0199999921,4,0.0248,0.0142,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.639999449,541.0838,0,0,18.88203,541.0838,0,0,0,0,0,0,0,0,12.5592022,20.4426022,49152,0.0199999921,4,0.0253,0.0147,0.0009,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.65999943,548.847168,0,0,18.9018688,548.847168,0,0,0,0,0,0,0,0,12.5600033,20.4902821,49152,0.0199999921,4,0.0297,0.0157,0.0011,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.6799994,556.609741,0.0999999642,0,18.9145489,556.609741,1,1,0,0,0,0,0,0,12.5608044,20.5379238,32768,0.0199999921,4,0.0243,0.0133,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.6999994,564.365967,0.199999928,0,18.9200726,564.365967,1,0,0,0,0,0,0,0,12.5616055,20.585535,32768,0.0199999921,4,0.0257,0.0138,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.7199994,572.110168,0.2999999,0,18.9184551,572.110168,1,0,0,0,0,0,0,0,12.5624065,20.6331139,32768,0.0199999921,4,0.0261,0.0144,0.0007,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.739999354,581.078369,0.3999998,0,22.4764881,581.078369,1,0,0,0,0,0,0,0,12.5632076,20.6806564,32768,0.0199999921,4,0.0353,0.0211,0.0011,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.759999335,594.6876,0.4999997,0,28.6967754,594.6876,1,0,0,0,0,0,0,0,12.5640087,20.7281685,32768,0.0199999921,4,0.0259,0.0142,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
0.7799993,613.136841,0.5999996,0.00575716468,35.43858,613.136841,1,0,0,0,5.169484,0,0,0,12.56481,20.77568,0,0.0199999921,4,0.0361,0.0144,0.0107,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
