elapsed_s,rpm,throttle,engine_load,engine_torque_nm,clutch_slip_rpm,gear,shift_status,gearbox_input_rad_s,gearbox_output_rad_s,differential_torque_nm,speed_m_s,steering_deg,brake,battery_v,engine_temp_c,prerequisite_flags,fixed_step_s,substeps,simulation_ms,backend_sample_ms,backend_apply_ms,w0_contact,w0_normal_load_n,w0_longitudinal_slip,w0_lateral_slip,w0_omega_rad_s,w0_suspension_01,w0_surface,w1_contact,w1_normal_load_n,w1_longitudinal_slip,w1_lateral_slip,w1_omega_rad_s,w1_suspension_01,w1_surface,w2_contact,w2_normal_load_n,w2_longitudinal_slip,w2_lateral_slip,w2_omega_rad_s,w2_suspension_01,w2_surface,w3_contact,w3_normal_load_n,w3_longitudinal_slip,w3_lateral_slip,w3_omega_rad_s,w3_suspension_01,w3_surface
3.14002419,902.6614,0,0,10.1251488,902.6614,0,0,0,0,0,0,0,0,12.6,26.3255157,49152,0.0199999921,4,0.0244,0.0141,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.16002464,902.8442,0,0,10.1175547,902.8442,0,0,0,0,0,0,0,0,12.6,26.3690758,49152,0.0199999921,4,0.0234,0.0137,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.180025,903.0208,0,0,10.1102161,903.0208,0,0,0,0,0,0,0,0,12.6,26.4126053,49152,0.0199999921,4,0.0208,0.0121,0.0007,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.20002556,903.1914,0,0,10.1031275,903.1914,0,0,0,0,0,0,0,0,12.6,26.4561043,49152,0.0199999921,4,0.0197,0.0116,0.0006,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.220026,903.3562,0,0,10.0962772,903.3562,0,0,0,0,0,0,0,0,12.6,26.4995728,49152,0.0199999921,4,0.0228,0.0134,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.24002647,903.5154,0,0,10.0896587,903.5154,0,0,0,0,0,0,0,0,12.6,26.54301,49152,0.0199999921,4,0.0241,0.0138,0.0009,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.260027,903.6691,0,0,10.08327,903.6691,0,0,0,0,0,0,0,0,12.6,26.5864182,49152,0.0199999921,4,0.0265,0.0153,0.0013,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.28002739,903.8176,0,0,10.0770969,903.8176,0,0,0,0,0,0,0,0,12.6,26.6297951,49152,0.0199999921,4,0.0253,0.0149,0.0013,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.30002785,903.96106,0,0,10.0711308,903.96106,0,0,0,0,0,0,0,0,12.6,26.6731415,49152,0.0199999921,4,0.024,0.0138,0.0009,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.32002831,904.0996,0,0,10.0653687,904.0996,0,0,0,0,0,0,0,0,12.6,26.7164574,49152,0.0199999921,4,0.0245,0.0142,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
