elapsed_s,rpm,throttle,engine_load,engine_torque_nm,clutch_slip_rpm,gear,shift_status,gearbox_input_rad_s,gearbox_output_rad_s,differential_torque_nm,speed_m_s,steering_deg,brake,battery_v,engine_temp_c,prerequisite_flags,fixed_step_s,substeps,simulation_ms,backend_sample_ms,backend_apply_ms,w0_contact,w0_normal_load_n,w0_longitudinal_slip,w0_lateral_slip,w0_omega_rad_s,w0_suspension_01,w0_surface,w1_contact,w1_normal_load_n,w1_longitudinal_slip,w1_lateral_slip,w1_omega_rad_s,w1_suspension_01,w1_surface,w2_contact,w2_normal_load_n,w2_longitudinal_slip,w2_lateral_slip,w2_omega_rad_s,w2_suspension_01,w2_surface,w3_contact,w3_normal_load_n,w3_longitudinal_slip,w3_lateral_slip,w3_omega_rad_s,w3_suspension_01,w3_surface
3.960043,2897.491,0,0,0,2897.491,0,0,0,0,0,0.954963446,0,0,12.6,28.14209,49152,0.0199999921,4,0.0297,0.0138,0.0063,1,3193.924,0.0437870026,0.711476862,3.63126588,0.284918129,1,1,0,0.0536763072,0.7114769,3.67566872,0.229111642,1,1,3182.59644,0.04351574,0.7155851,3.63044524,0.2976255,1,1,0,0.0536284447,0.715585053,3.67531872,0.244210482,1
3.98004341,2871.98755,0,0,0,2871.98755,0,0,0,0,0,0.94952,0,0,12.6,28.1843777,49152,0.0199999921,4,0.0385,0.0183,0.0086,1,0,0.0527122021,-0.6755722,3.65456533,0.229110643,1,1,3193.89258,0.04456812,-0.675572157,3.64417171,0.284918129,1,1,0,0.0523110628,-0.665736139,3.65351176,0.244210482,1,1,3182.64282,0.04459405,-0.665736139,3.64384985,0.2976265,1
4.000044,2846.52661,0,0,0,2846.52661,0,0,0,0,0,0.9528988,0,0,12.6,28.22664,49152,0.0199999921,4,0.0355,0.0168,0.0081,1,3193.91187,0.0437837243,0.711610138,3.623634,0.2849178,1,1,0,0.05367905,0.711610138,3.66793942,0.229111969,1,1,3182.58276,0.0435137749,0.715657949,3.62281585,0.297624856,1,1,0,0.0536298156,0.715658,3.667587,0.244210809,1
4.02004433,2821.1084,0,0,0,2821.1084,0,0,0,0,0,0.947425663,0,0,12.6,28.2688732,49152,0.0199999921,4,0.0388,0.0197,0.0081,1,0,0.05270797,-0.6754333,3.64693236,0.229111642,1,1,3193.89429,0.04456967,-0.675433338,3.63644075,0.284918457,1,1,0,0.05230838,-0.66565764,3.645882,0.244211152,1,1,3182.62061,0.0445944071,-0.66565764,3.63611722,0.297626168,1
4.040045,2795.732,0,0,0,2795.732,0,0,0,0,0,0.950835347,0,0,12.6,28.3110752,49152,0.0199999921,4,0.0391,0.0184,0.0086,1,3193.91748,0.04377824,0.711745143,3.61600351,0.2849188,1,1,0,0.0536814928,0.7117452,3.66021442,0.2291113,1,1,3182.58569,0.04350978,0.715730667,3.61518764,0.2976255,1,1,0,0.05363047,0.715730667,3.659858,0.244209826,1
4.06004524,2770.39819,0,0,0,2770.39819,0,0,0,0,0,0.945332646,0,0,12.6,28.3532467,49152,0.0199999921,4,0.0347,0.0156,0.0083,1,0,0.05270356,-0.6753009,3.63930726,0.2291123,1,1,3193.85547,0.0445709229,-0.6753009,3.62871432,0.284916818,1,1,0,0.05230522,-0.665587,3.63825917,0.244211808,1,1,3182.60352,0.0445942879,-0.665586948,3.628388,0.297624856,1
4.0800457,2745.10669,0,0,0,2745.10669,0,0,0,0,0,0.9487728,0,0,12.6,28.3953876,49152,0.0199999921,4,0.0323,0.015,0.0075,1,3193.93286,0.04377526,0.711863935,3.608381,0.2849198,1,1,0,0.05368352,0.711863935,3.65249228,0.2291113,1,1,3182.601,0.0435077548,0.715789735,3.6075666,0.2976265,1,1,0,0.0536310077,0.715789735,3.65213323,0.2442095,1
4.100046,2719.85742,0,0,0,2719.85742,0,0,0,0,0,0.9432412,0,0,12.6,28.4374981,49152,0.0199999921,4,0.0314,0.0144,0.0072,1,0,0.0527000427,-0.6751895,3.63168526,0.229111642,1,1,3193.87939,0.0445719957,-0.6751895,3.620991,0.284917474,1,1,0,0.0523033738,-0.6655351,3.63064027,0.244211152,1,1,3182.638,0.04459405,-0.665535152,3.62066269,0.2976255,1
4.12004662,2694.65015,0,0,0,2694.65015,0,0,0,0,0,0.9467114,0,0,12.6,28.479578,49152,0.0199999921,4,0.0328,0.0152,0.0075,1,3193.91748,0.04377252,0.7119866,3.60076118,0.2849188,1,1,0,0.053686142,0.7119866,3.64477563,0.229111969,1,1,3182.57373,0.0435063243,0.7158537,3.599949,0.297625184,1,1,0,0.0536324978,0.7158537,3.64441466,0.244209826,1
4.140047,2669.48462,0,0,0,2669.48462,0,0,0,0,0,0.9411507,0,0,12.6,28.5216312,49152,0.0199999921,4,0.032,0.0143,0.0078,1,0,0.05269587,-0.6750587,3.62406325,0.229111642,1,1,3193.88232,0.04457283,-0.6750587,3.613273,0.284918129,1,1,0,0.0523005128,-0.6654621,3.62302041,0.244210809,1,1,3182.62744,0.04459399,-0.665462,3.61294341,0.2976255,1
4.16004753,2644.36133,0,0,0,2644.36133,0,0,0,0,0,0.944651365,0,0,12.6,28.5636578,49152,0.0199999921,4,0.0318,0.0143,0.0077,1,3193.92944,0.04376775,0.7121154,3.59314156,0.284919143,1,1,0,0.0536883473,0.712115467,3.63706517,0.229111969,1,1,3182.58447,0.04350269,0.7159238,3.59233069,0.297625184,1,1,0,0.0536329746,0.7159238,3.63670039,0.2442095,1
4.180048,2619.27979,0,0,0,2619.27979,0,0,0,0,0,0.9390616,0,0,12.6,28.6056538,49152,0.0199999921,4,0.0316,0.0145,0.0071,1,0,0.0526918769,-0.6749354,3.61644816,0.229111969,1,1,3193.87036,0.0445740223,-0.6749354,3.605561,0.2849178,1,1,0,0.05229777,-0.665397167,3.61540771,0.244210809,1,1,3182.62573,0.04459369,-0.6653972,3.60522866,0.297625184,1
4.20004845,2594.24023,0,0,0,2594.24023,0,0,0,0,0,0.9425923,0,0,12.6,28.64762,49152,0.0199999921,4,0.0294,0.0135,0.0064,1,3193.91919,0.04376453,0.712234259,3.58552885,0.284919143,1,1,0,0.0536904335,0.712234259,3.62935829,0.229111969,1,1,3182.57251,0.0435005426,0.71598506,3.58471966,0.297624856,1,1,0,0.05363369,0.7159851,3.62899113,0.2442095,1
4.220049,2569.24146,0,0,0,2569.24146,0,0,0,0,0,0.9369737,0,0,12.6,28.6895542,49152,0.0199999921,4,0.0262,0.0125,0.0048,1,0,0.052687943,-0.674812257,3.608835,0.229112625,1,1,3193.89429,0.0445752144,-0.674812257,3.597853,0.284918457,1,1,0,0.0522952676,-0.6653314,3.60779715,0.244211152,1,1,3182.62573,0.04459375,-0.665331364,3.59751916,0.297625184,1
4.24004936,2544.285,0,0,0,2544.285,0,0,0,0,0,0.9405346,0,0,12.6,28.7314587,49152,0.0199999921,4,0.0307,0.0135,0.0077,1,3193.93457,0.0437592864,0.7123642,3.57791781,0.284920126,1,1,0,0.0536927581,0.7123642,3.62165785,0.2291113,1,1,3182.58569,0.04349643,0.7160558,3.57711053,0.2976255,1,1,0,0.0536341667,0.7160558,3.62128639,0.244208828,1
4.26005,2519.37,0,0,0,2519.37,0,0,0,0,0,0.934887052,0,0,12.6,28.7733326,49152,0.0199999921,4,0.0302,0.0141,0.0065,1,0,0.05268377,-0.6746899,3.60122967,0.229112968,1,1,3193.86743,0.0445762873,-0.6746899,3.590151,0.284917146,1,1,0,0.0522925854,-0.665267646,3.600195,0.244211808,1,1,3182.611,0.0445932746,-0.665267646,3.589814,0.2976242,1
4.28005028,2494.49634,0,0,0,2494.49634,0,0,0,0,0,0.9384777,0,0,12.6,28.8151817,49152,0.0199999921,4,0.0309,0.0143,0.0069,1,3193.93579,0.0437560678,0.7124765,3.57031512,0.284920454,1,1,0,0.053694725,0.712476432,3.61396027,0.2291113,1,1,3182.601,0.0434944034,0.716110647,3.56950974,0.2976265,1,1,0,0.053634882,0.7161106,3.61358643,0.244208828,1
4.30005074,2469.66431,0,0,0,2469.66431,0,0,0,0,0,0.932801843,0,0,12.6,28.8570023,49152,0.0199999921,4,0.0412,0.0211,0.0083,1,0,0.0526804924,-0.6745814,3.593628,0.2291123,1,1,3193.86743,0.0445781946,-0.674581468,3.5824523,0.284917146,1,1,0,0.0522908568,-0.665217757,3.59259653,0.244210809,1,1,3182.611,0.04459411,-0.665217757,3.58211374,0.2976242,1
