assetPath,guid,extension,sourceBytes,sourceSha256,duplicateGroup,width,height,mode,bitDepth,hasAlpha,alphaIsBinary,textureType,sRGB,wrapMode,wrapU,wrapV,wrapW,filterMode,anisoLevel,mipmaps,mipmapFilter,mipMapsPreserveCoverage,maxTextureSize,textureCompression,compressionQuality,crunchedCompression,platformOverrides,spriteMode,spritePixelsPerUnit,spriteCount,spriteRects,spriteBorders,materialUses,category,domains,isTileable,textureSetKey,scalePolicy,estimatedVramBytesBefore,estimatedVramBytesAfterPolicy,excludedByConfig,dirtyWorkingTree,manualReview,manualReviewReasons,readableByPipeline,sourceReadError
Assets/Chernobyl/Textures/Vegetation/Maple/Maple_01_Bark_MaskMap.png,d2eb542f05e737e4bbe110150b5aae7b,.png,5896982,1e7d2e505fd53d77fe884744e48df1297d91e336616d9c4c99c71964e2bbce70,,2048,2048,RGBA,8,True,False,Default,False,Repeat,Repeat,Repeat,Repeat,Bilinear,1,True,BoxFilter,False,2048,Compressed,50,False,"[{""name"":""DefaultTexturePlatform"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Standalone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Windows Store Apps"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Android"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""iPhone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false}]",None,100.0,0,[],[],"[{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Maple_01_Bark.mat"",""propertyName"":""_MaskMap"",""shaderName"":""HDRP/Lit""}]",HDRP Mask Map,"[""Vegetation"",""World""]",True,assets/chernobyl/textures/vegetation/maple/maple_01_bark,1,5592406,5592406,True,True,True,"[""Asset or .meta has a concurrent working-tree change.""]",True,
Assets/Chernobyl/Textures/Vegetation/Maple/Maple_01_Bark_MS.tga,af0a5c5ecaa8d5d4fb86d08876a79866,.tga,4194348,5b4a829a38673308f2d44eeed39d924651ad5dbbaacf74ac01c076adc34ca53b,,1024,1024,RGBA,8,True,False,Default,False,Repeat,Repeat,Repeat,Repeat,Bilinear,1,True,BoxFilter,False,2048,Compressed,50,False,"[{""name"":""DefaultTexturePlatform"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Standalone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Windows Store Apps"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Android"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""iPhone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false}]",None,100.0,0,[],[],[],Alpha Mask / Cutout,"[""Vegetation"",""World""]",True,assets/chernobyl/textures/vegetation/maple/maple_01_bark_ms,2,1398102,5592406,True,True,True,"[""Asset or .meta has a concurrent working-tree change.""]",True,
Assets/Chernobyl/Textures/Vegetation/Maple/Maple_01_Bark_N.tga,3282987b8a9cb1d47890e05d57f196f9,.tga,12582956,7d3b7063b29e859e49d9f593eb4154c7bbfd1921d999e0ec75bb0c19724e110b,,2048,2048,RGB,8,False,False,NormalMap,False,Repeat,Repeat,Repeat,Repeat,Bilinear,1,True,BoxFilter,False,2048,Compressed,50,False,"[{""name"":""DefaultTexturePlatform"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Standalone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Windows Store Apps"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Android"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""iPhone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false}]",None,100.0,0,[],[],"[{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Maple_01_Bark.mat"",""propertyName"":""_NormalMap"",""shaderName"":""HDRP/Lit""}]",Normal Map,"[""Vegetation"",""World""]",True,assets/chernobyl/textures/vegetation/maple/maple_01_bark_n,1,5592406,5592406,True,True,True,"[""Asset or .meta has a concurrent working-tree change.""]",True,
Assets/Chernobyl/Textures/Vegetation/Maple/Maple_01_Bark_O.tga,5e838a6193c5b5e46aa01a05e1ff6c36,.tga,12582956,8e11e8fd1efa9b8a25218de7825fcaac3655c642ba04a7483f8dc86b95605c55,,2048,2048,RGB,8,False,False,Default,False,Repeat,Repeat,Repeat,Repeat,Bilinear,1,True,BoxFilter,False,2048,Compressed,50,False,"[{""name"":""DefaultTexturePlatform"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Standalone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Windows Store Apps"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Android"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""iPhone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false}]",None,100.0,0,[],[],[],Unknown / Manual Review,"[""Vegetation"",""World""]",True,assets/chernobyl/textures/vegetation/maple/maple_01_bark_o,1,5592406,5592406,True,True,True,"[""No authoritative Unity/material classification was found."",""Asset or .meta has a concurrent working-tree change.""]",True,
Assets/Chernobyl/Textures/Vegetation/Maple/Maple_Leaves_A.tga,edfd48c766a8d4949b93eb80cb012e50,.tga,67108908,0abe2d3f80ec472e25075f14c3fb798f34cb7133d42ad56d3713c01deede92f1,,4096,4096,RGBA,8,True,False,Default,True,Repeat,Repeat,Repeat,Repeat,Bilinear,1,True,KaiserFilter,True,2048,Compressed,50,False,"[{""name"":""DefaultTexturePlatform"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Standalone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Windows Store Apps"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Android"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""iPhone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false}]",None,100.0,0,[],[],"[{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Maple_Leaves.mat"",""propertyName"":""_Base_Color"",""shaderName"":""AE/Leaves""}]",Alpha Mask / Cutout,"[""Vegetation"",""World""]",True,assets/chernobyl/textures/vegetation/maple/maple_leaves_a,1,22369622,22369622,True,True,True,"[""Asset or .meta has a concurrent working-tree change.""]",True,
Assets/Chernobyl/Textures/Vegetation/Maple/Maple_Leaves_Mask.tga,1f46969a7ac7b9845aa3054c2f904615,.tga,16777260,489e3e9b57eab73478f2a7fe64829b9e2e6e2931d550996c7f9f0b40dcc20952,,2048,2048,RGBA,8,True,False,Default,True,Repeat,Repeat,Repeat,Repeat,Bilinear,1,True,BoxFilter,False,2048,Compressed,50,False,"[{""name"":""DefaultTexturePlatform"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Standalone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Windows Store Apps"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Android"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""iPhone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false}]",None,100.0,0,[],[],"[{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Maple_Leaves.mat"",""propertyName"":""_Mask"",""shaderName"":""AE/Leaves""}]",HDRP Mask Map,"[""Vegetation"",""World""]",True,assets/chernobyl/textures/vegetation/maple/maple_leaves,1,5592406,5592406,True,True,True,"[""Asset or .meta has a concurrent working-tree change.""]",True,
Assets/Chernobyl/Textures/Vegetation/Maple/Maple_Leaves_N.tga,da843f59b5bf81b40b4c0fdfbe02ee47,.tga,12582956,09155d4e862b7b0b93d8db0ddb0da15ed7a24a65147ee193d263e6cf7e4f008b,,2048,2048,RGB,8,False,False,NormalMap,False,Repeat,Repeat,Repeat,Repeat,Bilinear,1,True,BoxFilter,False,2048,Compressed,50,False,"[{""name"":""DefaultTexturePlatform"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Standalone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Windows Store Apps"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Android"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""iPhone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false}]",None,100.0,0,[],[],"[{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Maple_Leaves.mat"",""propertyName"":""_Normal"",""shaderName"":""AE/Leaves""}]",Normal Map,"[""Vegetation"",""World""]",True,assets/chernobyl/textures/vegetation/maple/maple_leaves_n,1,5592406,5592406,True,True,True,"[""Asset or .meta has a concurrent working-tree change.""]",True,
Assets/Chernobyl/Textures/Vegetation/Noise.tga,26e819997ca443c449ab615eff7fae83,.tga,783134,f3bd15499bba5f180a26ec9a772d6f059a8e0fed56a9874704e70611b088b5fa,f3bd15499bba5f18,512,512,RGB,8,False,False,Default,True,Repeat,Repeat,Repeat,Repeat,Bilinear,1,True,BoxFilter,False,2048,Compressed,50,False,"[{""name"":""DefaultTexturePlatform"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Standalone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Windows Store Apps"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Android"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""iPhone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false}]",None,100.0,0,[],[],"[{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Aspen_Leaves.mat"",""propertyName"":""_Noise"",""shaderName"":""AE/Leaves""},{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Birch_Leaves.mat"",""propertyName"":""_Noise"",""shaderName"":""AE/Leaves""},{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Bushes_01.mat"",""propertyName"":""_Noise"",""shaderName"":""AE/Leaves""},{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Maple_Leaves.mat"",""propertyName"":""_Noise"",""shaderName"":""AE/Leaves""}]",Base Color / Albedo,"[""Vegetation"",""World""]",True,assets/chernobyl/textures/vegetation/noise,2,349526,1398102,True,True,True,"[""Asset or .meta has a concurrent working-tree change.""]",True,
Assets/Chernobyl/Textures/Vegetation/Pine/Billboard_Pine_01.tga,8bc0e969f1b6da14d998358d9ce7450c,.tga,8388652,37dcddb1a3e0cc17f09ace679865a7edfb01a77a28b475cdab9ced3e7ae7a4d9,,2048,1024,RGBA,8,True,False,Default,True,Repeat,Repeat,Repeat,Repeat,Bilinear,1,True,BoxFilter,False,2048,Compressed,50,False,"[{""name"":""DefaultTexturePlatform"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Standalone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Windows Store Apps"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Android"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""iPhone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false}]",None,100.0,0,[],[],"[{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Billboard/Billboard_Pine_01.mat"",""propertyName"":""_BaseColorMap"",""shaderName"":""HDRP/Lit""},{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Billboard/Billboard_Pine_01.mat"",""propertyName"":""_MainTex"",""shaderName"":""HDRP/Lit""}]",Base Color / Albedo,"[""Vegetation""]",True,assets/chernobyl/textures/vegetation/pine/billboard_pine_01,1,2796203,2796203,True,True,True,"[""Asset or .meta has a concurrent working-tree change.""]",True,
Assets/Chernobyl/Textures/Vegetation/Pine/Billboard_Pine_02.tga,6efdb8acd7378b744aab8dcccf2dc16a,.tga,8388652,3594ede9e3b8ea894445a11061bd60a20f74ab16f5e761bf968ae2ea91819630,,2048,1024,RGBA,8,True,False,Default,True,Repeat,Repeat,Repeat,Repeat,Bilinear,1,True,BoxFilter,False,2048,Compressed,50,False,"[{""name"":""DefaultTexturePlatform"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Standalone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Windows Store Apps"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Android"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""iPhone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false}]",None,100.0,0,[],[],"[{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Billboard/Billboard_Pine_02.mat"",""propertyName"":""_BaseColorMap"",""shaderName"":""HDRP/Lit""},{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Billboard/Billboard_Pine_02.mat"",""propertyName"":""_MainTex"",""shaderName"":""HDRP/Lit""}]",Base Color / Albedo,"[""Vegetation""]",True,assets/chernobyl/textures/vegetation/pine/billboard_pine_02,1,2796203,2796203,True,True,True,"[""Asset or .meta has a concurrent working-tree change.""]",True,
Assets/Chernobyl/Textures/Vegetation/Pine/Billboard_Pine_04.tga,f4c36d6bbbad9474a9ee36f4ab398d54,.tga,8388652,1196a2d5116096dc7d048f085b1e56cb87cbce4c504cf9d6bbede20b2b2756f3,,2048,1024,RGBA,8,True,False,Default,True,Repeat,Repeat,Repeat,Repeat,Bilinear,1,True,BoxFilter,False,2048,Compressed,50,False,"[{""name"":""DefaultTexturePlatform"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Standalone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Windows Store Apps"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Android"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""iPhone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false}]",None,100.0,0,[],[],"[{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Billboard/Billboard_Pine_04.mat"",""propertyName"":""_BaseColorMap"",""shaderName"":""HDRP/Lit""},{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Billboard/Billboard_Pine_04.mat"",""propertyName"":""_MainTex"",""shaderName"":""HDRP/Lit""}]",Base Color / Albedo,"[""Vegetation""]",True,assets/chernobyl/textures/vegetation/pine/billboard_pine_04,1,2796203,2796203,True,True,True,"[""Asset or .meta has a concurrent working-tree change.""]",True,
Assets/Chernobyl/Textures/Vegetation/Pine/Pine_Bark_A.tga,4d7c176d2c981e14c8224938f4a84dae,.tga,12582956,d1b0120ca9ab486dea1dfa6f5e37078c371275b1c38599dea8c21f31d65318b8,,2048,2048,RGB,8,False,False,Default,True,Repeat,Repeat,Repeat,Repeat,Bilinear,1,True,BoxFilter,False,2048,Compressed,50,False,"[{""name"":""DefaultTexturePlatform"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Standalone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Windows Store Apps"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Android"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""iPhone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false}]",None,100.0,0,[],[],"[{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Pine_Bark.mat"",""propertyName"":""_BaseColorMap"",""shaderName"":""HDRP/Lit""},{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Pine_Bark.mat"",""propertyName"":""_MainTex"",""shaderName"":""HDRP/Lit""}]",Base Color / Albedo,"[""Vegetation""]",True,assets/chernobyl/textures/vegetation/pine/pine_bark_a,1,5592406,5592406,True,True,True,"[""Asset or .meta has a concurrent working-tree change.""]",True,
Assets/Chernobyl/Textures/Vegetation/Pine/Pine_Bark_MaskMap.png,32fb9ab563b69d64c99fa667dca846a8,.png,6286950,2a2e49c3af908443f5993ed5b9aa7ec63cad9fbeffc2eb7f8df99cc757e8d486,,2048,2048,RGBA,8,True,False,Default,False,Repeat,Repeat,Repeat,Repeat,Bilinear,1,True,BoxFilter,False,2048,Compressed,50,False,"[{""name"":""DefaultTexturePlatform"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Standalone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Windows Store Apps"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""Android"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false},{""name"":""iPhone"",""overridden"":false,""maxTextureSize"":2048,""resizeAlgorithm"":""Mitchell"",""format"":""AutomaticCompressed"",""textureCompression"":""Compressed"",""compressionQuality"":50,""crunchedCompression"":false,""allowsAlphaSplitting"":false}]",None,100.0,0,[],[],"[{""materialPath"":""Assets/Chernobyl/Materials/Vegetation/Pine_Bark.mat"",""propertyName"":""_MaskMap"",""shaderName"":""HDRP/Lit""}]",HDRP Mask Map,"[""Vegetation"",""World""]",True,assets/chernobyl/textures/vegetation/pine/pine_bark,1,5592406,5592406,True,True,True,"[""Asset or .meta has a concurrent working-tree change.""]",True,
